,Risk_A,PARA_B,Risk_B,TOTAL,Money_Value,Score_MV,Risk_D,District_Loss,Score,Inherent_Risk,CONTROL_RISK,Audit_Risk,Class
18,0.15275414434870316,-0.10315831966028216,-0.09820933982934715,-0.08685981395747983,-0.04290318272770604,1.9293908235866915,-0.037707588398754655,1.2126772651564492,2.2043922417415587,-0.04877014840053614,0.5085112910446861,-0.030142664817904567,1
19,-0.34580937896482106,0.3428824227449329,0.3474926752252749,0.3035759949491031,-0.013212328933338551,1.9293908235866915,-0.008040263702505145,-0.4126471249490695,1.0403766393992315,0.15726943957110706,-0.3898198684209834,-0.04971963910574148,1
20,-0.3713469750367594,-0.20699532895121917,-0.20820758810839224,-0.24171128575102246,-0.21280084610658662,-0.5718513524148635,-0.2074706130495155,-0.4126471249490695,-0.8220483243484932,-0.29529547590988936,-0.3898198684209834,-0.17783730628057282,0
21,0.6333252704297253,-0.2163625831482903,-0.21132763498172666,-0.14366462521842763,-0.20170426438545938,-0.5718513524148635,-0.2037746837102521,2.838001655261968,0.34196727799383464,-0.19470117893240804,4.101835928907363,0.033606406518121246,1
22,-0.3939825715550684,-0.2163625831482903,-0.21132763498172666,-0.25844146988952077,-0.054899487291086846,1.9293908235866915,-0.04969438625582514,1.2126772651564492,-0.12363896294309641,-0.1759172547324795,0.5085112910446861,-0.10213141204089975,1
23,-0.3817941734298251,-0.2163625831482903,-0.21132763498172666,-0.2543561923673293,-0.20785237047419203,-0.5718513524148635,-0.20582242834416828,1.2126772651564492,-0.5892452038800274,-0.2891679045203981,0.5085112910446861,-0.16625219807859337,0
24,-0.3643821761080489,-0.20898836175910668,-0.20887142786867616,-0.2413222117012899,-0.21280084610658662,-0.5718513524148635,-0.2074706130495155,-0.4126471249490695,-0.8220483243484932,-0.295222528631443,-0.3898198684209834,-0.17781665546381348,0
25,-0.3713469750367594,-0.2135723372172478,-0.2103982593173292,-0.24813100757160902,-0.20410352529813552,-0.5718513524148635,-0.20457380356739013,-0.4126471249490695,-0.8220483243484932,-0.29438363492931025,-0.3898198684209834,-0.1775791710710813,0
26,-0.3939825715550684,-0.14242106597566526,-0.18669917987519333,-0.1862682336641385,0.23151228415962974,1.9293908235866915,0.23649041258173287,-0.4126471249490695,-0.3564420834115622,0.03931369032340056,-0.3898198684209834,-0.08311200980556453,1
27,0.29379132265509006,-0.2163625831482903,-0.21132763498172666,-0.25844146988952077,1.0462113178202281,1.9293908235866915,1.050543822050033,2.838001655261968,1.2731797598676966,0.7072554454171696,2.3051736099760247,0.9817680072056142,1
28,0.13534214702692698,1.1263436195254963,1.1303589045280984,1.1112937221938126,0.9488912970498016,1.9293908235866915,0.9533009244345485,-0.4126471249490695,2.4371953622100246,1.3725710984868706,-0.3898198684209834,0.2943229681045567,1
29,-0.2697769906597318,-0.2163625831482903,-0.21132763498172666,-0.23762600822883098,-0.21280084610658662,-0.5718513524148635,-0.2074706130495155,-0.4126471249490695,-0.5892452038800274,-0.2906268500893246,-0.3898198684209834,-0.17651565400797622,0
30,-0.3939825715550684,1.0418390284710677,1.0459184870199842,0.9696707680911758,0.0061317121751129754,1.9293908235866915,0.011288447842021003,-0.4126471249490695,1.2731797598676966,0.5593913120064701,0.5085112910446861,0.3141890538270241,1
31,-0.26397299155247306,-0.2163625831482903,-0.21132763498172666,-0.2366533231044997,-0.21280084610658662,-0.5718513524148635,-0.2074706130495155,-0.4126471249490695,-0.5892452038800274,-0.2902621136970929,-0.3898198684209834,-0.17641239992417962,0
32,-0.23727459565908293,-0.2163625831482903,-0.21132763498172666,-0.23217897153257572,9.986157386065685,1.9293908235866915,9.98340525508539,-0.4126471249490695,0.8075735189307657,7.200985699069742,-0.3898198684209834,1.9443025763575947,1
33,-0.3899197721799873,-0.2163625831482903,-0.21132763498172666,-0.25707971071545693,-0.21280084610658662,-0.5718513524148635,-0.2074706130495155,-0.4126471249490695,-0.8220483243484932,-0.2981768934085191,-0.3898198684209834,-0.17865301354256602,0
34,2.4546201902875118,0.6027739008934587,0.6071867894483434,0.8593682749920066,-0.03240641623474785,1.9293908235866915,-0.02721914027381795,1.2126772651564492,1.7387860008046283,0.46922847584681315,0.5085112910446861,0.2631402347979811,1
35,-0.3725077748582111,-0.20719463223200793,-0.20827397208442064,-0.24229489682562122,-0.21280084610658662,-0.5718513524148635,-0.2074706130495155,-0.4126471249490695,-0.8220483243484932,-0.2954048968275588,-0.3898198684209834,-0.1778682825057118,0
36,-0.3771509741440181,-0.2163625831482903,-0.21132763498172666,-0.25279989616839926,-0.21280084610658662,-0.5718513524148635,-0.2074706130495155,1.2126772651564492,-0.5892452038800274,-0.2900797455009771,0.5085112910446861,-0.16676846849757643,0
37,0.2380729312254063,-0.00011852349250012353,-0.06727440700011661,0.023248142116823085,-0.20860213950940334,-0.5718513524148635,-0.20607215329952397,-0.4126471249490695,0.34196727799383464,-0.17854335675654717,-0.3898198684209834,-0.14478567405727855,1
38,0.1736485411348345,-0.10574926231053587,-0.13764142159021184,-0.08705435098234608,-0.20965181615869916,-0.5718513524148635,-0.20642176823702182,2.838001655261968,0.8075735189307657,-0.20691984807216737,1.4068424505103554,-0.08655037079599158,1
39,-0.26397299155247306,-0.2163625831482903,-0.21132763498172666,-0.2366533231044997,-0.21280084610658662,-0.5718513524148635,-0.2074706130495155,-0.4126471249490695,-0.5892452038800274,-0.2902621136970929,-0.3898198684209834,-0.17641239992417962,0
40,2.028026255903996,-0.20639741910885295,-0.2080084361803071,0.021886382942759262,-0.20995172377278368,-0.5718513524148635,-0.20652165821916407,-0.4126471249490695,-0.3564420834115622,-0.1437110312984273,-0.3898198684209834,-0.13492490905470247,1
41,-0.3939825715550684,-0.20779254207437417,-0.2084731240125058,-0.2500763778202716,-0.21280084610658662,-0.5718513524148635,-0.2074706130495155,-0.4126471249490695,-0.8220483243484932,-0.2968638423964853,-0.3898198684209834,-0.17828129884089822,0
42,-0.3939825715550684,-0.2163625831482903,-0.21132763498172666,-0.25844146988952077,-0.21280084610658662,-0.5718513524148635,-0.2074706130495155,-0.4126471249490695,-0.8220483243484932,-0.2984322088830813,-0.3898198684209834,-0.17872529140122362,0
43,0.5549712824817324,1.20048443997891,1.2044434217757836,1.23054491843683,0.674625783969508,1.9293908235866915,0.6792527584272743,-0.4126471249490695,1.971589121273094,1.2085126692610875,-0.3898198684209834,0.24787928121284242,1
44,-0.3939825715550684,-0.2163625831482903,-0.21132763498172666,-0.25844146988952077,-0.20230407961362842,-0.5718513524148635,-0.2039744636745366,-0.4126471249490695,-0.8220483243484932,-0.2958790541374599,-0.3898198684209834,-0.17800251281464738,0
45,-0.36844497548313,-0.2057995092664867,-0.2078092842522219,-0.23957137847749357,-0.21280084610658662,-0.5718513524148635,-0.2074706130495155,-0.4126471249490695,-0.8220483243484932,-0.29489426587843454,-0.3898198684209834,-0.1777237267883965,0
46,0.42960490176494415,0.9838417737615424,0.9879652759471982,1.005076506616835,0.8332769118202192,1.9293908235866915,0.8377781600870315,-0.4126471249490695,1.5059828803361626,1.1755769730425718,-0.3898198684209834,0.23855543744600868,1
47,-0.3643821761080489,-0.18387614837972455,-0.18968645879647095,-0.21681054656814122,-0.1858091608389798,-0.5718513524148635,-0.19848051465671263,-0.4126471249490695,-0.12363896294309641,-0.27811639183577996,-0.3898198684209834,-0.17297403893375257,0
48,-0.25120419351650386,-0.2163625831482903,-0.21132763498172666,-0.23451341583097082,-0.21115135422912176,-0.5718513524148635,-0.2069212181477331,-0.4126471249490695,-0.5892452038800274,-0.28905848360272857,-0.3898198684209834,-0.17607166144765082,0
49,-0.3939825715550684,-0.19962110756203555,-0.20575138099534174,-0.24210035980075498,-0.21269587844165705,-0.5718513524148635,-0.2074356515557657,-0.4126471249490695,-0.8220483243484932,-0.29534289164087946,-0.3898198684209834,-0.17785072931146637,0
50,-0.37831177396546983,-0.2163625831482903,-0.21132763498172666,-0.25318897021813175,0.02847482942440972,1.9293908235866915,0.033613858850814804,-0.4126471249490695,-0.3564420834115622,-0.12138916409385206,-0.3898198684209834,-0.12860575912635008,1
51,-0.23727459565908293,1.106014684885044,1.1100454078634108,1.0585741884550566,0.19402383239906473,1.9293908235866915,0.19903166927838759,-0.4126471249490695,2.2043922417415587,0.788992870916276,3.6526703491745294,1.5469292348663484,1
52,-0.3939825715550684,-0.2163625831482903,-0.21132763498172666,-0.25844146988952077,-0.21280084610658662,-0.5718513524148635,-0.2074706130495155,-0.4126471249490695,-0.8220483243484932,-0.2984322088830813,-0.3898198684209834,-0.17872529140122362,0
53,-0.26397299155247306,-0.2163625831482903,-0.21132763498172666,-0.2366533231044997,-0.2120510770713753,-0.5718513524148635,-0.20722088809415987,-0.4126471249490695,-0.5892452038800274,-0.2900797455009771,-0.3898198684209834,-0.1763607728822813,0
54,-0.3939825715550684,-0.2163625831482903,-0.21132763498172666,-0.25844146988952077,-0.17696188622348646,-0.5718513524148635,-0.19553376018351615,-0.4126471249490695,-0.8220483243484932,-0.2897150091087455,-0.3898198684209834,-0.1762575187984847,0
55,-0.3771509741440181,-0.2163625831482903,-0.21132763498172666,-0.25279989616839926,-0.21190112326433305,-0.5718513524148635,-0.20717094310308873,-0.4126471249490695,-0.8220483243484932,-0.29715563151027063,-0.3898198684209834,-0.1783639021079355,0
56,0.8561988361484602,0.07521811664564615,0.08003163580688459,0.1658437813437913,1.2679929984357308,1.9293908235866915,1.2721497474326235,-0.4126471249490695,1.5059828803361626,1.0207463745402485,-0.3898198684209834,0.19472407887434853,1
57,0.3338389164951752,-0.12009909852732563,-0.17926417456001345,-0.08316361048502091,-0.0024156548262958487,1.9293908235866915,0.0027478543688582643,-0.4126471249490695,0.5747703984623004,-0.05967576652826161,-0.3898198684209834,-0.11113516814796398,1
58,-0.3585781770007902,-0.20380647645859923,-0.20714544449193797,-0.23431887880610458,-0.21280084610658662,-0.5718513524148635,-0.2074706130495155,-0.4126471249490695,-0.8220483243484932,-0.29390947761940917,-0.3898198684209834,-0.1774449407621457,0
59,-0.2697769906597318,-0.2163625831482903,-0.21132763498172666,-0.23762600822883098,-0.21280084610658662,-0.5718513524148635,-0.2074706130495155,2.838001655261968,-0.12363896294309641,-0.2760373944000597,1.4068424505103554,-0.1452503174343633,1
60,-0.34406817923264343,-0.2163625831482903,-0.21132763498172666,-0.24171128575102246,-0.21280084610658662,-0.5718513524148635,-0.2074706130495155,2.838001655261968,-0.3564420834115622,-0.28070602022062446,1.4068424505103554,-0.14921527425215303,1
61,-0.3556761774471609,-0.189058033680232,-0.1931384255499473,-0.21895045384167008,-0.20020472631503677,-0.5718513524148635,-0.20327523379954085,1.2126772651564492,0.10916415752536886,-0.2756726580078281,0.5085112910446861,-0.1586113958776444,1
62,-0.3939825715550684,-0.1788935663600059,-0.198847447488389,-0.22186850921466394,-0.21280084610658662,-0.5718513524148635,-0.2074706130495155,-0.4126471249490695,-0.8220483243484932,-0.29157516470912676,-0.3898198684209834,-0.1767841146258474,0
63,-0.36670377575095237,-0.20719463223200793,-0.20827397208442064,-0.24034952657695863,-0.2065027862108117,-0.5718513524148635,-0.20537292342452818,-0.4126471249490695,-0.8220483243484932,-0.2935082675879544,-0.3898198684209834,-0.17733136126996943,0
64,-0.3939825715550684,-0.2163625831482903,-0.21132763498172666,-0.25844146988952077,-0.21280084610658662,-0.5718513524148635,-0.2074706130495155,-0.4126471249490695,-0.8220483243484932,-0.2984322088830813,-0.3898198684209834,-0.17872529140122362,0
65,-0.3788921738761957,-0.2163625831482903,-0.21132763498172666,-0.253383507242998,-0.21280084610658662,-0.5718513524148635,-0.2074706130495155,-0.4126471249490695,-0.8220483243484932,-0.29748389426327904,-0.3898198684209834,-0.17845683078335245,0
66,-0.3481309786077245,-0.20719463223200793,-0.20827397208442064,-0.2341243417812383,-0.20860213950940334,-0.5718513524148635,-0.20607215329952397,-0.4126471249490695,-0.8220483243484932,-0.2928517420819375,-0.3898198684209834,-0.17714550391913553,0
67,0.8405280385588615,-0.1774984433944847,-0.18543788433065386,-0.08257999941042214,-0.21280084610658662,-0.5718513524148635,-0.2074706130495155,-0.4126471249490695,0.34196727799383464,-0.20662805895838204,-0.3898198684209834,-0.15273623850961737,1
68,-0.3939825715550684,-0.19583434522704937,-0.2044900854508023,-0.23840415632829604,-0.17636207099531745,-0.5718513524148635,-0.19533398021923162,-0.4126471249490695,-0.8220483243484932,-0.28581232971186715,-0.3898198684209834,-0.175152700101861,0
69,0.3651805116743723,0.45947484200634975,0.4639965531551024,0.4860517242736546,-0.12192883903897708,0.6787697355859141,-0.14693728387130953,2.838001655261968,2.4371953622100246,0.2228855165335758,4.101835928907363,0.7429000097505408,1
70,-0.35799777709006436,-0.20699532895121917,-0.20820758810839224,-0.23723693417909847,-0.20410352529813552,-0.5718513524148635,-0.20457380356739013,-0.4126471249490695,-0.8220483243484932,-0.2923411111328132,-0.3898198684209834,-0.17700094820182027,0
71,0.3512509138169514,24.988128215238984,24.974022646453783,24.426556152415024,0.6698272621441558,1.9293908235866915,0.6744580392844461,2.838001655261968,2.902801603146956,14.288506799275392,4.101835928907363,24.634119030044353,1
72,0.1736485411348345,-0.20918766503989542,-0.20893781184470456,-0.18801906688793482,-0.2125009384925021,-0.5718513524148635,-0.20737072306737325,-0.4126471249490695,-0.3564420834115622,-0.2613749914323485,-0.3898198684209834,-0.16823467648748824,0
73,-0.3707665751260335,-0.2163127573280931,-0.21131103898771958,-0.2506113546386538,-0.21280084610658662,-0.5718513524148635,-0.2074706130495155,-0.4126471249490695,-0.8220483243484932,-0.296964144904349,-0.3898198684209834,-0.17830969371394229,0
74,2.2839826165341055,0.583640785937739,0.5880682043521666,0.8216280921679523,-0.19840528063052965,-0.5718513524148635,-0.2026758939066873,-0.4126471249490695,1.5059828803361626,0.3271636510725965,1.4068424505103554,0.3670344939141281,1
75,0.5897952771252848,1.1221582506289325,1.1261767140383099,1.157982608161715,0.19552337046948737,1.9293908235866915,0.20053001901052145,-0.4126471249490695,2.4371953622100246,0.8436303824725729,-0.3898198684209834,0.14458389578271566,1
76,0.7987392449865989,1.0976439470919168,1.1016810268838333,1.1573989970871164,-0.12252865426714611,0.6787697355859141,-0.14733684379987855,1.2126772651564492,1.971589121273094,0.5710264029186588,0.5085112910446861,0.32077666437324776,1
77,-0.377731374054744,-0.2113800011285716,-0.20966803558101688,-0.24813100757160902,-0.21280084610658662,-0.5718513524148635,-0.2074706130495155,-0.4126471249490695,-0.8220483243484932,-0.29649910600425367,-0.3898198684209834,-0.1781780447571016,0
78,-0.3939825715550684,-0.2163625831482903,-0.21132763498172666,-0.25844146988952077,-0.1933068511910928,-0.5718513524148635,-0.20097776421026897,1.2126772651564492,-0.5892452038800274,-0.28639590793943775,0.5085112910446861,-0.16468273600488492,0
79,-0.2535257931594074,0.6573829998295754,0.6617544177436814,0.6179478271329785,0.26120313795399724,1.9293908235866915,0.2661577372779823,-0.4126471249490695,1.7387860008046283,0.5578594191590972,-0.3898198684209834,0.06368432112807319,1
80,-0.3614801765544196,-0.20241135349307804,-0.20668075665973926,-0.23392980475637207,-0.21280084610658662,-0.5718513524148635,-0.2074706130495155,2.838001655261968,-0.3564420834115622,-0.27924707465169796,1.4068424505103554,-0.14797622524659373,1
81,-0.3939825715550684,-0.2163625831482903,-0.21132763498172666,-0.25844146988952077,-0.21280084610658662,-0.5718513524148635,-0.2074706130495155,-0.4126471249490695,-0.8220483243484932,-0.2984322088830813,-0.3898198684209834,-0.17872529140122362,0
82,-0.2616513919095696,-0.2163625831482903,-0.21132763498172666,-0.23626424905476717,-0.20215412580658615,-0.5718513524148635,-0.20392451868346548,-0.4126471249490695,-0.5892452038800274,-0.28752659075535575,-0.3898198684209834,-0.17563799429570504,0
83,-0.34464857914336927,-0.2163625831482903,-0.21132763498172666,-0.2419058227758887,-0.21280084610658662,-0.5718513524148635,-0.2074706130495155,-0.4126471249490695,-0.8220483243484932,-0.29533194954911246,-0.3898198684209834,-0.17784763168895246,0
84,-0.22450579762311376,-0.2054009027049092,-0.2076765163001651,-0.2193395278914026,-0.2027539410347552,-0.5718513524148635,-0.20412429864774997,-0.4126471249490695,-0.5892452038800274,-0.2833321222446921,-0.3898198684209834,-0.17445057233204406,0
85,-0.22566659744456552,-0.10096598357160594,-0.09601866862041024,-0.11759666388634885,-0.2024540334206707,-0.5718513524148635,-0.20402440866560773,-0.4126471249490695,0.8075735189307657,-0.22198346107133332,-0.3898198684209834,-0.15708323543745456,1
86,-0.3643821761080489,-0.18925733696102073,-0.1932711935020041,-0.22206304623953024,-0.21280084610658662,-0.5718513524148635,-0.2074706130495155,-0.4126471249490695,-0.12363896294309641,-0.2866512234139999,-0.3898198684209834,-0.17539018449459318,0
87,-0.3417465795897399,-0.2163625831482903,-0.21132763498172666,-0.2409331376515574,-0.18355985373334593,-0.5718513524148635,-0.19773133979064572,-0.4126471249490695,-0.8220483243484932,-0.28803722170448004,-0.3898198684209834,-0.1757825500130203,0
88,-0.3939825715550684,-0.19882389443888054,-0.2054858450912282,-0.2413222117012899,-0.2117511694572908,-0.5718513524148635,-0.20712099811201762,-0.4126471249490695,-0.8220483243484932,-0.29496721315688085,-0.3898198684209834,-0.17774437760515588,0
89,-0.3939825715550684,-0.2163625831482903,-0.21132763498172666,-0.25844146988952077,-0.21280084610658662,-0.5718513524148635,-0.2074706130495155,2.838001655261968,-0.3564420834115622,-0.2838427531938164,1.4068424505103554,-0.15187922961410552,1
90,-0.27674178958844226,-0.2163625831482903,-0.21132763498172666,-0.23879323037802855,-0.21280084610658662,-0.5718513524148635,-0.2074706130495155,-0.4126471249490695,-0.5892452038800274,-0.2910645337600025,-0.3898198684209834,-0.17663955890853214,0
91,-0.3939825715550684,-0.2163625831482903,-0.21132763498172666,-0.25844146988952077,-0.21280084610658662,-0.5718513524148635,-0.2074706130495155,-0.4126471249490695,-0.8220483243484932,-0.2984322088830813,-0.3898198684209834,-0.17872529140122362,0
92,-0.2303097967303725,0.5043180801838177,0.5088057369742668,0.47243413253301636,-0.01711112791643731,1.9293908235866915,-0.01193597300605307,-0.4126471249490695,1.7387860008046283,0.2649031489186586,1.4068424505103554,0.3141580776018852,1
93,-0.3771509741440181,-0.20858975519752915,-0.20873865991661936,-0.2452129521986151,-0.2120510770713753,-0.5718513524148635,-0.20722088809415987,-0.4126471249490695,-0.3564420834115622,-0.2738854496858931,-0.3898198684209834,-0.1717762915617119,0
94,0.04479976095369084,0.18782447029128804,0.1925524751750086,0.18510294680555103,0.8452732163836,1.9293908235866915,0.8497649579441021,2.838001655261968,1.971589121273094,0.7377109341685101,1.4068424505103554,0.7157028840785145,1
95,0.1196713494373284,-0.08561963095087245,-0.12423185843247672,-0.07343675924170794,2.140274294000557,1.9293908235866915,2.1437397866148618,-0.4126471249490695,0.8075735189307657,1.4987334165597888,-0.3898198684209834,0.3300385556898035,1
96,-0.3939825715550684,-0.21536606674434652,-0.2109957151015847,-0.2574687847651895,2.072645127024498,1.9293908235866915,2.076164213695627,-0.4126471249490695,-0.3564420834115622,1.3694343655136791,-0.3898198684209834,0.2934349829839059,1
97,-0.3649625760187748,-0.21556537002513532,-0.21106209907761309,-0.24793647054674273,-0.21280084610658662,-0.5718513524148635,-0.2074706130495155,2.838001655261968,-0.3564420834115622,-0.2818731766757656,1.4068424505103554,-0.15020651345660047,1
98,-0.3713469750367594,-0.19822598459651433,-0.205286693163143,-0.233151656656907,-0.21280084610658662,-0.5718513524148635,-0.2074706130495155,-0.4126471249490695,-0.8220483243484932,-0.2936906357840702,-0.3898198684209834,-0.17738298831186775,0
99,0.30946212024468855,-0.2163625831482903,-0.21132763498172666,-0.17984851184355188,-0.2009544953502481,-0.5718513524148635,-0.20352495875489648,2.838001655261968,0.10916415752536886,-0.23675528495671402,1.4068424505103554,-0.1118889229596792,1
100,0.2589673280115377,-0.19144967304969696,-0.19473164097462872,-0.161172957456391,-0.04410281318404412,1.9293908235866915,-0.03890626818446168,2.838001655261968,2.2043922417415587,-0.06317723589368518,1.4068424505103554,0.035526932476738174,1
101,-0.3591585769115161,-0.19483782882310563,-0.19698869615959402,-0.22575924971198916,-0.20785237047419203,-0.5718513524148635,-0.20582242834416828,-0.4126471249490695,-0.12363896294309641,-0.28716185436312414,-0.3898198684209834,-0.17553474021190846,0
102,-0.3939825715550684,-0.15677090219245501,-0.1517812084842593,-0.20027489945450916,-0.21190112326433305,-0.5718513524148635,-0.20717094310308873,-0.4126471249490695,0.5747703984623004,-0.2654965126645658,-0.3898198684209834,-0.1694014476343899,0
103,-0.22682739726601722,0.36659951315879385,0.3711917546674108,0.33859265942502986,0.3139868780328728,1.9293908235866915,0.31889964784909264,-0.4126471249490695,1.2731797598676966,0.4165240671693438,-0.3898198684209834,0.02367336365688754,1
104,-0.3939825715550684,-0.2163625831482903,-0.21132763498172666,-0.25844146988952077,-0.21280084610658662,-0.5718513524148635,-0.2074706130495155,-0.4126471249490695,-0.8220483243484932,-0.2984322088830813,-0.3898198684209834,-0.17872529140122362,0
105,-0.3939825715550684,-0.2147681569019803,-0.2107965631734995,-0.25688517369059066,-0.21190112326433305,-0.5718513524148635,-0.20717094310308873,2.838001655261968,-0.3564420834115622,-0.2833321222446921,1.4068424505103554,-0.15144556246215976,1
106,-0.3556761774471609,-0.2002190174044018,-0.20595053292342694,-0.22984452723418058,-0.21235098468545985,-0.5718513524148635,-0.20732077807630211,-0.4126471249490695,-0.8220483243484932,-0.29296116299960695,-0.3898198684209834,-0.1771764801442745,0
107,-0.38237457334055097,-0.2107820912862054,-0.20946888365293168,-0.2491036926959403,-0.21280084610658662,-0.5718513524148635,-0.2074706130495155,-0.4126471249490695,-0.8220483243484932,-0.2966814742003695,-0.3898198684209834,-0.17822967179899993,0
108,-0.2152193990514998,-0.20719463223200793,-0.20827397208442064,-0.21953406491626884,-0.2042534791051778,-0.5718513524148635,-0.20462374855846124,-0.4126471249490695,-0.5892452038800274,-0.28344154316236164,-0.3898198684209834,-0.17448154855718304,0
109,-0.19084260280101317,-0.2163625831482903,-0.21132763498172666,-0.22439749053792535,-0.20755246286010753,-0.5718513524148635,-0.20572253836202603,2.838001655261968,-0.12363896294309641,-0.26980040209289896,1.4068424505103554,-0.13995338293559728,1
110,-0.36554297592950064,-0.2107820912862054,-0.20946888365293168,-0.2434621189748188,-0.2117511694572908,-0.5718513524148635,-0.20712099811201762,-0.4126471249490695,-0.8220483243484932,-0.2953684231883356,-0.3898198684209834,-0.17785795709733213,0
111,-0.3939825715550684,-0.21576467330592405,-0.21112848305364149,-0.257857858814922,-0.21190112326433305,-0.5718513524148635,-0.20717094310308873,-0.4126471249490695,-0.8220483243484932,-0.2981039461300728,-0.3898198684209834,-0.17863236272580668,0
112,-0.3905001720907132,-0.2163625831482903,-0.21132763498172666,-0.2572742477403232,-0.21280084610658662,-0.5718513524148635,-0.2074706130495155,-0.4126471249490695,-0.8220483243484932,-0.2982133670477423,-0.3898198684209834,-0.17866333895094566,0
113,-0.37831177396546983,-0.20938696832068415,-0.20900419582073293,-0.24638017434781267,-0.21280084610658662,-0.5718513524148635,-0.2074706130495155,-0.4126471249490695,-0.8220483243484932,-0.2961708432512452,-0.3898198684209834,-0.17808511608168465,0
